Date,0,1,2,3,4,5,6,7,8
1/26/2012,0.24693732,0.108111025,1.197523591,0.251709447,-2.517145225,-4.996913485,-5.183440169,0.040713289,67.0653605
1/25/2012,0.077912141,-0.131942082,1.209324704,0.424379839,-2.616466491,-4.985527697,-5.160964431,0.131300421,67.12484045
1/24/2012,-0.194607866,-0.320226078,1.056907303,0.565970643,-2.705451542,-4.966908675,-5.137672344,0.222167213,67.18410606
1/23/2012,0.049695355,-0.281912088,0.759661609,0.676506356,-2.784352172,-4.941063357,-5.113566626,0.313302369,67.24315727
1/20/2012,0.162939567,0.002657369,0.341158669,0.758203486,-2.853569624,-4.908002028,-5.088646648,0.404694591,67.30199405
1/19/2012,-0.150909425,0.412120485,-0.132897533,0.813771928,-2.914102943,-4.867735678,-5.062911071,0.496332582,67.36061637
1/18/2012,0.141219921,0.562567062,-0.590496189,0.846071027,-2.967100622,-4.820275299,-5.036358558,0.588205046,67.41902418
1/17/2012,-0.138018062,0.137976714,-0.984247257,0.857960128,-3.013708572,-4.765634468,-5.008987772,0.680300684,67.47721747
1/13/2012,0.146043105,-0.516366317,-1.288654044,0.852268612,-3.0550324,-4.703837096,-4.980797375,0.7726082,67.53519618
1/12/2012,-0.060069499,-0.731402397,-1.482416697,0.831696283,-3.092045556,-4.634909679,-4.95178603,0.865116297,67.59296028
1/11/2012,-0.202159601,-0.408044037,-1.552240273,0.799171868,-3.125638172,-4.558888088,-4.9219524,0.957813677,67.65050974
1/10/2012,-0.229331048,0.14690228,-1.516234687,0.758183307,-3.156625441,-4.475845683,-4.891295147,1.050689043,67.70784452
1/9/2012,0.264799497,0.615987635,-1.398055595,0.710015794,-3.185766736,-4.385865198,-4.859812933,1.143731098,67.76496458
1/6/2012,-0.288281765,0.839529544,-1.220743865,0.655196203,-3.213677905,-4.289029367,-4.827504421,1.236928545,67.82186989
1/5/2012,-0.319711587,0.842633297,-1.006667918,0.593889414,-3.240612798,-4.185420925,-4.794368274,1.330270087,67.87856041
1/4/2012,-0.099891353,0.675935541,-0.773021577,0.526172856,-3.266737818,-4.075122606,-4.760403154,1.423744427,67.93503611
1/3/2012,0.32416629,0.344647505,-0.526386881,0.452123958,-3.292219366,-3.958217143,-4.725607724,1.517340267,67.99129695
12/30/2011,-0.17598768,-0.112798315,-0.270861033,0.371820149,-3.317223843,-3.83478727,-4.689980646,1.61104631,68.0473429
12/29/2011,-0.261687126,-0.476494568,-0.010541238,0.28533886,-3.341909393,-3.704923981,-4.653520584,1.704851259,68.10317391
12/28/2011,0.207774232,-0.571448199,0.250475299,0.192757518,-3.366401123,-3.568751303,-4.616226198,1.798743817,68.15878996
12/27/2011,-0.145540193,-0.595344577,0.506571229,0.094153554,-3.390815882,-3.426401522,-4.578096153,1.892712686,68.214191
12/23/2011,0.08482521,-0.559989484,0.740415004,-0.010395603,-3.415270521,-3.278006925,-4.539129111,1.98674657,68.269377
12/22/2011,-0.036988984,-0.127951642,0.910620472,-0.120812524,-3.439881888,-3.123699797,-4.499323734,2.080834172,68.32434793
12/21/2011,0.013504503,0.372050558,0.970295247,-0.237147158,-3.464759732,-2.963619528,-4.458678684,2.174964193,68.37910374
12/20/2011,-0.029098102,0.356362696,0.878343028,-0.358981439,-3.489985394,-2.797933909,-4.417192625,2.269125338,68.43364441
12/19/2011,-0.08054798,-0.01751321,0.629024052,-0.4820656,-3.515633117,-2.626817836,-4.374864219,2.363306309,68.48796989
12/16/2011,0.187386325,-0.214572802,0.27821666,-0.600976535,-3.54177714,-2.450446202,-4.331692128,2.457495808,68.54208015
12/15/2011,-0.344926269,0.084136135,-0.094322899,-0.710242184,-3.568491706,-2.268993903,-4.287675015,2.551682538,68.59597516
12/14/2011,0.178855183,0.227179099,-0.375857015,-0.804390489,-3.595844975,-2.082641914,-4.242811543,2.645855203,68.64965488
12/13/2011,0.558357689,0.076320157,-0.49290902,-0.878028341,-3.623880784,-1.891595531,-4.197100374,2.740002505,68.70311927
12/12/2011,0.973800432,-0.213714568,-0.475216081,-0.926107319,-3.652636892,-1.696066134,-4.150540171,2.834113147,68.75636829
12/9/2011,0.393499038,-0.45909702,-0.376010544,-0.94443593,-3.682138891,-1.4962651,-4.103129596,2.928175832,68.80940192
12/8/2011,-0.808989538,-0.46105954,-0.241786532,-0.931551917,-3.712313018,-1.292403808,-4.054867312,3.022179263,68.86222011
12/7/2011,-1.431949933,-0.048283238,-0.10195455,-0.886964742,-3.742758716,-1.084698953,-4.005751981,3.116112142,68.91482283
12/6/2011,1.461287837,0.675762638,0.018183246,-0.810660845,-3.772577187,-0.873388496,-3.955782267,3.209963172,68.96721004
12/5/2011,-0.289335425,0.991501201,0.093324698,-0.70274815,-3.800738103,-0.658720447,-3.904956831,3.303721056,69.01938171
12/2/2011,-1.297563254,0.884446651,0.105309457,-0.563391609,-3.826135189,-0.44096173,-3.853274336,3.397374498,69.0713378
12/1/2011,-1.253092857,0.508962741,0.066157464,-0.394401715,-3.847638953,-0.220388277,-3.800733444,3.490912199,69.12307827
11/30/2011,0.217659565,-0.080309228,0.000848607,-0.204114296,-3.864098981,0.002703053,-3.747332819,3.584322862,69.1746031
11/29/2011,0.703154889,-0.711040551,-0.066560248,-0.002496508,-3.874338899,0.227989449,-3.693071123,3.677595191,69.22591223
11/28/2011,0.262786674,-1.209123256,-0.113330224,0.200495107,-3.877144951,0.455110709,-3.637947018,3.770717889,69.27700564
11/25/2011,0.175437183,-1.544357253,-0.119588003,0.395076172,-3.87126424,0.683667497,-3.581959167,3.863679657,69.32788329
11/23/2011,-0.164663949,-1.725532757,-0.068112078,0.573440772,-3.85542788,0.913244485,-3.525106233,3.9564692,69.37854515
11/22/2011,0.09804296,-1.738799867,0.045595847,0.733709041,-3.828364897,1.143424258,-3.467386878,4.049075219,69.42899118
11/21/2011,-0.115496885,-1.537477114,0.194917581,0.875450206,-3.788804316,1.373789399,-3.408799764,4.141486418,69.47922133
11/18/2011,0.213339636,-1.150126475,0.336522774,0.998233492,-3.735475162,1.603922493,-3.349343555,4.233691499,69.52923559
11/17/2011,0.097886676,-0.268966942,0.424602325,1.101628123,-3.667106462,1.833406122,-3.289016912,4.325679165,69.5790339
11/16/2011,-0.355031359,0.820276691,0.414246738,1.184303722,-3.582427239,2.061822872,-3.227818499,4.41743812,69.62861624
11/15/2011,-0.750015561,1.509041669,0.264136047,1.24134038,-3.48016652,2.288755325,-3.165746977,4.508957065,69.67798257
11/14/2011,0.914241116,0.948499273,-0.043270222,1.267123196,-3.359222408,2.513786067,-3.10280101,4.600224705,69.72713285
11/11/2011,-1.032771064,-0.521450707,-0.433859732,1.256883933,-3.219330782,2.73649768,-3.03897926,4.69122974,69.77606705
11/10/2011,1.101071511,-1.152175845,-0.810604721,1.20666929,-3.061042461,2.956472749,-2.97428039,4.781960875,69.82478513
11/9/2011,0.969190305,-0.718461159,-1.077201085,1.112687433,-2.885069728,3.173293858,-2.908703062,4.872406813,69.87328706
11/8/2011,0.646688673,0.091389084,-1.148384111,0.971146528,-2.692124869,3.38654359,-2.842245939,4.962556255,69.92157279
11/7/2011,-0.230295493,0.647070972,-0.974302394,0.780516275,-2.483071118,3.59580453,-2.774907682,5.052397905,69.96964229
11/4/2011,-0.521878596,0.73981606,-0.521691623,0.548312506,-2.259375515,3.800659261,-2.706686956,5.141920466,70.01749554
11/3/2011,-0.950163074,0.300498636,0.201509404,0.284312584,-2.022656047,4.000690368,-2.637582422,5.231112641,70.06513248
11/2/2011,-0.428771156,-0.442063216,1.00952643,-0.001706126,-1.774530704,4.195480435,-2.567592743,5.319963132,70.11255309
11/1/2011,0.816842226,-0.693989364,1.603332444,-0.299966259,-1.516617475,4.384612044,-2.496716582,5.408460642,70.15975733
10/31/2011,0.550906314,0.023798912,1.740433271,-0.600660785,-1.25053435,4.567667781,-2.424952601,5.496593874,70.20674516
10/28/2011,-0.713015976,0.788744531,1.313485096,-0.892539884,-0.977899317,4.744230229,-2.352299462,5.584351531,70.25351654
10/27/2011,0.675635383,0.160821257,0.333126092,-1.159027565,-0.700330365,4.913881972,-2.278755829,5.671722315,70.30007145
10/26/2011,-0.652090596,-0.891670336,-0.822989016,-1.382304376,-0.41936482,5.076205595,-2.204320364,5.75869493,70.34640984
10/25/2011,0.653516473,0.091617455,-1.717910061,-1.544873519,-0.136217352,5.23078368,-2.128991729,5.845258079,70.39253168
10/24/2011,-0.691145724,0.908349732,-2.045726809,-1.629442799,0.147982974,5.377198812,-2.052768587,5.931400463,70.43843694
10/21/2011,0.761674976,-0.248580264,-1.617405349,-1.624027228,0.432003103,5.515033575,-1.9756496,6.017110787,70.48412557
10/20/2011,0.306397851,-0.822451945,-0.61455408,-1.536011551,0.714119879,5.643870553,-1.897633432,6.102377752,70.52959754
10/19/2011,-0.907598913,-0.345779898,0.580442784,-1.377591966,0.992486384,5.763292329,-1.818718744,6.187190062,70.57485282
10/18/2011,-0.74636552,0.587231351,1.608013201,-1.160964668,1.265255699,5.872881489,-1.738904199,6.27153642,70.61989137
10/17/2011,0.880184394,0.654157434,2.157821581,-0.898325853,1.530580905,5.972220614,-1.65818846,6.355405528,70.66471315
10/14/2011,-0.75928948,-0.632672304,2.10616582,-0.601820004,1.786615085,6.060892291,-1.57657019,6.438786089,70.70931812
10/13/2011,0.585195827,-0.351396057,1.579404121,-0.283089329,2.031511319,6.138479101,-1.49404805,6.521666806,70.75370626
10/12/2011,-0.411018935,0.661218987,0.88735018,0.047457386,2.26342269,6.204563631,-1.410620704,6.604036382,70.79787752
10/11/2011,0.284525278,0.191408194,0.30941329,0.379706777,2.480502278,6.258728462,-1.326286814,6.685883519,70.84183188
10/10/2011,-0.217589761,-0.346936171,-0.135059487,0.703545483,2.680903166,6.30055618,-1.241045042,6.767196921,70.88556928
10/7/2011,0.193532231,-0.740938044,-0.491736644,1.008860142,2.862778435,6.329629368,-1.154894052,6.84796529,70.9290897
10/6/2011,-0.187706071,-0.818549961,-0.797543068,1.285537393,3.024281167,6.34553061,-1.067832505,6.928177329,70.97239311
10/5/2011,-0.226521821,-0.183560526,-1.071085451,1.523463873,3.163564443,6.347845719,-0.979862294,7.007821741,71.01547945
10/4/2011,0.285888188,0.861241194,-1.388851799,1.712526222,3.278781345,6.336173667,-0.890998468,7.086887229,71.05834871
10/3/2011,-0.381825544,0.721802358,-1.78589267,1.842611077,3.368084954,6.310119261,-0.801261914,7.165362496,71.10100084
9/30/2011,0.504657397,-0.751152637,-2.064883893,1.903605075,3.429586019,6.269336382,-0.710680259,7.243236244,71.14343581
9/29/2011,-0.61133681,-0.875541565,-1.987676058,1.888454198,3.461297932,6.213649872,-0.619282756,7.320497176,71.18565358
9/28/2011,0.643850703,0.884313191,-1.419543699,1.802973374,3.462052934,6.142952337,-0.527098659,7.397133996,71.22765411
9/27/2011,-0.576493004,0.735210645,-0.423127022,1.658480398,3.433048801,6.05732048,-0.434157221,7.473135405,71.26943738
9/26/2011,0.450537582,-0.905879082,0.705071071,1.46659344,3.376058391,5.957185851,-0.340487695,7.548490107,71.31100334
9/23/2011,-0.359619879,-0.872182619,1.57476142,1.238847868,3.292855008,5.843062352,-0.246119334,7.623186805,71.35235195
9/22/2011,0.391626822,0.177682164,2.022191561,0.986779047,3.18521122,5.715464621,-0.151081391,7.697214201,71.39348318
9/21/2011,-0.432983381,0.869986176,1.94813872,0.721208418,3.054896647,5.574910247,-0.055403119,7.770560998,71.43439701
9/20/2011,-0.901725573,0.734287112,1.318256665,0.450101707,2.903680172,5.421917554,0.040886229,7.8432159,71.47509338
9/19/2011,1.329166778,-0.257137427,0.346996415,0.180710715,2.733330676,5.257004868,0.137757399,7.915167608,71.51557226
9/16/2011,1.248282034,-0.73169794,-0.689170185,-0.079712758,2.545617042,5.080690513,0.235181139,7.986404826,71.55583362
9/15/2011,-2.289359391,-0.376924543,-1.525810563,-0.323916912,2.342308151,4.893492816,0.333128195,8.056916256,71.59587742
9/14/2011,2.711925026,0.47172198,-1.979777731,-0.544649947,2.125172887,4.695930101,0.431569315,8.126690602,71.63570363
9/13/2011,1.08869469,0.618150692,-2.011200934,-0.735936996,1.89598013,4.488520692,0.530475244,8.195716566,71.67531221
9/12/2011,0.385272085,0.10375563,-1.644967024,-0.89798836,1.656498765,4.271784904,0.629814743,8.263982852,71.71470312
9/9/2011,-2.164978983,-0.513425996,-1.039690933,-1.035839293,1.408497672,4.046250998,0.729548621,8.331478161,71.75387632
9/8/2011,-3.430127889,-0.689785696,-0.341528256,-1.152555666,1.153745734,3.812449225,0.8296357,8.398191196,71.79283179
9/7/2011,3.330675846,-0.15773403,0.335433509,-1.250441651,0.894011833,3.570909835,0.930034801,8.464110662,71.83156949
9/6/2011,2.295611953,0.46958175,0.93621384,-1.331801419,0.631064852,3.322163078,1.030704746,8.529225259,71.87008937
9/2/2011,0.424408327,0.925914248,1.420252373,-1.398939141,0.366673673,3.066739205,1.131604357,8.593523692,71.90839141
9/1/2011,-0.732909884,1.096143379,1.747939399,-1.455109647,0.102607177,2.805168465,1.232692455,8.656994663,71.94647556
8/31/2011,-2.10061426,0.85273726,1.895879639,-1.507370391,-0.159365752,2.53798111,1.333927863,8.719626875,71.9843418
8/30/2011,-1.622733776,0.099714061,1.891108126,-1.563561936,-0.417476234,2.265707389,1.435269402,8.78140903,72.02199008
8/29/2011,1.335307276,-0.877062821,1.770262191,-1.62871534,-0.669955384,1.988877552,1.536675893,8.842329832,72.05942037
8/26/2011,0.681299068,-1.53351845,1.561254441,-1.699136935,-0.915034322,1.708021851,1.638106159,8.902377983,72.09663264
8/25/2011,-0.754451578,-1.659540405,1.289858188,-1.76899376,-1.150944165,1.423670534,1.739519022,8.961542186,72.13362684
8/24/2011,0.598634677,-1.162339898,0.973201297,-1.832452857,-1.375916031,1.136353853,1.840873302,9.019811145,72.17040294
8/23/2011,-0.554709028,-0.119503148,0.601782264,-1.883681264,-1.588181037,0.846602057,1.942127822,9.077173561,72.20696091
8/22/2011,0.61687258,1.004429514,0.189263868,-1.91684602,-1.785970301,0.554945398,2.043241404,9.133618138,72.24330071
8/19/2011,-0.760917514,1.736929291,-0.242738683,-1.926114166,-1.967514942,0.261914124,2.144172868,9.189133578,72.2794223
8/18/2011,-0.219713322,1.519055861,-0.667455775,-1.905655147,-2.131043669,-0.031961513,2.244881038,9.243708585,72.31532565
8/17/2011,1.040049809,0.661503641,-1.037500191,-1.849645261,-2.274778345,-0.326151263,2.345324735,9.29733186,72.35101072
8/16/2011,1.36273581,-0.325009791,-1.300330311,-1.752112761,-2.397088871,-0.620124876,2.44546278,9.349992108,72.38647748
8/15/2011,1.038524664,-1.085566619,-1.403404514,-1.606410134,-2.497020919,-0.913352102,2.545253995,9.40167803,72.42172589
8/12/2011,-0.518509497,-1.276289338,-1.291545034,-1.407908431,-2.574237743,-1.205302691,2.644657202,9.452378331,72.45675591
8/11/2011,-1.588006659,-0.575701558,-0.930060378,-1.162345494,-2.628580391,-1.495446392,2.743631223,9.502081711,72.49156751
8/10/2011,1.46432797,0.70787246,-0.405746361,-0.878079789,-2.659905438,-1.783252955,2.84213488,9.550776875,72.52616065
8/9/2011,-1.238356351,0.918262995,0.163570341,-0.563469781,-2.668069457,-2.06819213,2.940126993,9.598452525,72.56053529
8/8/2011,0.963326647,0.591310463,0.664687643,-0.226873932,-2.652932562,-2.349730129,3.037566386,9.645097364,72.59469141
8/5/2011,-0.712922736,0.030334722,1.002901817,0.123349292,-2.614374066,-2.627313961,3.134411879,9.690700095,72.62862896
8/4/2011,0.543888618,-0.723397225,1.082255621,0.478841427,-2.552299571,-2.900364351,3.230622295,9.73524942,72.66234791
8/3/2011,-0.47374895,-0.041629934,0.834717003,0.829125157,-2.466631176,-3.168285522,3.326156454,9.778734043,72.69584822
8/2/2011,0.485595183,0.746417961,0.391717496,1.155656485,-2.357309062,-3.430463619,3.42097318,9.821142666,72.72912985
8/1/2011,-0.578393519,0.302244648,-0.083817598,1.439407464,-2.224316139,-3.686242055,3.515031294,9.862463992,72.76219277
7/29/2011,-0.640702479,-0.607575824,-0.502607438,1.661758871,-2.067646325,-3.934953238,3.608289616,9.902686724,72.79503695
7/28/2011,-0.284988403,-0.950941739,-0.793680113,1.804091482,-1.887296113,-4.175926997,3.70070697,9.941799564,72.82766235
7/27/2011,0.285776376,-0.660364455,-0.906859237,1.851100728,-1.683262646,-4.408492517,3.792242177,9.979791217,72.86006893
7/26/2011,0.855645348,-0.015473255,-0.876437704,1.802277809,-1.455789311,-4.631982689,3.882854059,10.01665038,72.89225665
7/25/2011,-0.853772264,0.709747408,-0.762652741,1.666799197,-1.206326475,-4.845745243,3.972501436,10.05236577,72.92422548
7/22/2011,0.804933639,1.208373524,-0.62702878,1.456498492,-0.937690712,-5.049131618,4.061143132,10.08692607,72.95597539
7/21/2011,-0.723957877,0.758265067,-0.514176932,1.184468466,-0.653957776,-5.241493251,4.148737968,10.12032,72.98750634
7/20/2011,0.379080917,-0.392754639,-0.401055042,0.864469845,-0.35987137,-5.422181581,4.235244766,10.15253625,73.01881828
7/19/2011,0.533934278,-1.094150965,-0.247707638,0.510372328,-0.060284173,-5.590548046,4.320622347,10.18356353,73.0499112
7/18/2011,0.359849415,-1.104423606,-0.013057165,0.136045615,0.239951137,-5.745944084,4.404829532,10.21339054,73.08078504
7/15/2011,-0.385073864,-0.614926116,0.320820911,-0.244640595,0.535981883,-5.88772688,4.487830891,10.24200599,73.11143978
7/14/2011,0.34299894,0.166700619,0.662407765,-0.617816603,0.822955386,-6.015276601,4.569613975,10.26939857,73.14187537
7/13/2011,0.276883809,0.744323719,0.892543216,-0.969612709,1.096018969,-6.127979163,4.650172082,10.295557,73.17209179
7/12/2011,-0.076591032,0.708360816,0.910714968,-1.285356691,1.350319952,-6.22522048,4.72949851,10.32046996,73.20208899
7/11/2011,-0.309363314,0.219543193,0.698666206,-1.546998433,1.580960425,-6.306386466,4.807586556,10.34412618,73.23186695
7/8/2011,0.299956146,-0.305325855,0.287443698,-1.735014107,1.782861543,-6.370863037,4.884429521,10.36651425,73.2614257
7/7/2011,-0.27549795,-0.183686301,-0.26380716,-1.829712089,1.95089923,-6.418036997,4.960021591,10.38762244,73.29076567
7/6/2011,0.230013483,0.11373811,-0.783827879,-1.812310619,2.080859271,-6.447298238,5.034360042,10.40743892,73.31988734
7/5/2011,-0.168989001,-0.081097861,-1.008340385,-1.670743532,2.172166915,-6.458034324,5.107439823,10.42595187,73.34879121
7/1/2011,0.112697511,-0.049400989,-0.857182278,-1.410095368,2.225157275,-6.449625316,5.179248376,10.44314944,73.37747778
6/30/2011,-0.089801383,0.137945454,-0.394466894,-1.054272014,2.240165464,-6.421442937,5.249764808,10.45901983,73.40594753
6/29/2011,0.122771936,0.202960037,0.216852318,-0.631115659,2.21763903,-6.372969591,5.318966472,10.47355117,73.43420099
6/28/2011,-0.213797472,0.196483047,0.789932626,-0.168468493,2.158546961,-6.304209123,5.38683072,10.48673159,73.46223872
6/27/2011,0.341402153,-0.345318029,1.134592659,0.305827296,2.064257462,-6.215564591,5.453334904,10.49854915,73.49006128
6/24/2011,-0.471597398,-0.304499261,1.11001103,0.763696201,1.93621043,-6.10751075,5.518456375,10.50899192,73.51766932
6/23/2011,0.576873742,0.439318425,0.650415161,1.174210846,1.775845765,-5.980522354,5.582172486,10.51804767,73.54506369
6/22/2011,-0.649184787,0.344931499,-0.099182733,1.500066311,1.584690372,-5.835161166,5.644460589,10.52570409,73.5722454
6/21/2011,-0.434569673,-0.205538073,-0.848223304,1.708159818,1.364619191,-5.672336979,5.705298036,10.53194862,73.59921566
6/20/2011,0.569492447,-0.471558192,-1.281095468,1.76655525,1.117957696,-5.493046595,5.764662178,10.53676827,73.62597612
6/17/2011,0.813511729,-0.442688844,-1.144333212,1.653561664,0.848743459,-5.298286818,5.822530368,10.54014996,73.65252855
6/16/2011,0.820656557,-0.052960769,-0.479093434,1.393921773,0.562409495,-5.089054449,5.878879957,10.54208061,73.67887468
6/15/2011,-0.897187459,0.522122254,0.427151401,1.024077585,0.264646798,-4.86634629,5.933688299,10.5425472,73.70501622
6/14/2011,-0.026213353,-0.032509392,1.21455429,0.580471106,-0.038853639,-4.631159145,5.986932744,10.54153675,73.73095478
6/13/2011,1.087689992,-0.657555435,1.439304907,0.098846359,-0.342400823,-4.384489814,6.038589577,10.53903742,73.75669196
6/10/2011,-1.153718253,-0.050791654,0.867033278,-0.386502577,-0.640302,-4.127336859,6.088630807,10.53504162,73.78222934
6/9/2011,1.170743152,0.872431306,-0.124568346,-0.836611608,-0.926857386,-3.860705874,6.137027376,10.52954285,73.80756853
6/8/2011,-1.137957862,-0.277388052,-1.064793713,-1.21117464,-1.196365437,-3.585604211,6.183750227,10.52253459,73.8327111
6/7/2011,1.076639745,-1.084460524,-1.553708371,-1.469885577,-1.44312461,-3.303039221,6.228770301,10.51401033,73.85765864
6/6/2011,-1.01258203,0.083866471,-1.326332932,-1.583669101,-1.66141185,-3.014018259,6.27205854,10.50396355,73.88241275
6/3/2011,-0.615625883,1.050460281,-0.597298603,-1.568140678,-1.845650377,-2.719548674,6.313585885,10.49238775,73.90697501
6/2/2011,-0.260856735,1.234788115,0.298860758,-1.44824716,-1.992148598,-2.420630514,6.353323279,10.47927641,73.93134702
6/1/2011,0.895995175,0.680288044,1.063880317,-1.244822532,-2.101357011,-2.118234598,6.391241663,10.46462302,73.95553035
5/31/2011,-0.886473693,-0.428433047,1.545408433,-0.977730643,-2.174720668,-1.813307328,6.427311979,10.44842108,73.9795266
5/27/2011,0.580181025,-1.077145709,1.650203598,-0.666835344,-2.213766266,-1.506713462,6.461505168,10.43066406,74.00333736
5/26/2011,0.721420414,-1.08611569,1.368075135,-0.331855447,-2.220116224,-1.199222037,6.493792174,10.41134545,74.02696422
5/25/2011,0.928005202,-0.598625555,0.751673712,0.008070372,-2.195514222,-0.891480825,6.524143937,10.39045875,74.05040877
5/24/2011,-0.198665085,0.117237729,-0.03617489,0.333525787,-2.14174918,-0.584092362,6.552531399,10.36799744,74.07367259
5/23/2011,-0.943295339,0.707382047,-0.804576744,0.623403736,-2.060614874,-0.277654326,6.578925502,10.34395503,74.09675726
5/20/2011,-1.024507674,0.808896288,-1.370273902,0.858414212,-1.953905084,0.027235606,6.603297188,10.3183251,74.11966427
5/19/2011,-0.179135043,0.253108683,-1.612162295,1.028226174,-1.823413586,0.329979757,6.625617399,10.29110124,74.14239511
5/18/2011,1.090151067,-0.443014347,-1.539522151,1.127397059,-1.670934159,0.629980451,6.645857076,10.26227704,74.16495125
5/17/2011,0.441167403,-0.714951509,-1.213127331,1.161079257,-1.498260579,0.92664001,6.663987161,10.23184612,74.18733418
5/16/2011,-0.737884361,-0.491701661,-0.73612889,1.137036396,-1.307149129,1.219360757,6.679978597,10.19980206,74.20954537
5/13/2011,-1.042258669,0.113983922,-0.20589981,1.063002187,-1.099326172,1.507545016,6.693802324,10.16613846,74.23158631
5/12/2011,-1.120506471,0.744179956,0.284376313,0.947153104,-0.876960832,1.79059511,6.70542935,10.13084886,74.25345847
5/11/2011,1.084752264,0.778917887,0.660480873,0.797785687,-0.642342303,2.067913361,6.714830939,10.09392652,74.27516334
5/10/2011,-1.021630848,-0.054360502,0.926178222,0.62339198,-0.397955281,2.338902093,6.721977846,10.05536523,74.2967024
5/9/2011,0.926233622,-0.829573912,1.112689658,0.433246049,-0.147066483,2.602963628,6.726838533,10.01516107,74.31807713
5/6/2011,-0.801640894,-0.471362952,1.243557224,0.236817465,0.106861868,2.859500289,6.729380886,9.973310687,74.339289
5/5/2011,0.662823345,0.643908065,1.303844841,0.042844916,0.360367549,3.107914401,6.729569801,9.929813728,74.36033949
5/4/2011,-0.531812768,0.877777335,1.271408729,-0.142527455,0.609988337,3.347608285,6.727358199,9.884681809,74.3812301
5/3/2011,0.237423226,0.018138702,1.12846125,-0.312570432,0.852262008,3.577984264,6.722695939,9.83792961,74.40196229
5/2/2011,0.361539966,-0.782060614,0.876650645,-0.460452242,1.08395277,3.798444662,6.71553286,9.789571831,74.42253755
4/29/2011,0.10662229,-0.927037081,0.52267681,-0.580357278,1.302730554,4.008391802,6.7058188,9.739623171,74.44295736
4/28/2011,-0.37058883,-0.498974952,0.086730909,-0.667138122,1.506491721,4.207228007,6.693503601,9.688098328,74.4632232
4/27/2011,0.44452207,0.255551434,-0.358687439,-0.7157578,1.693132631,4.3943556,6.678537102,9.635012002,74.48333654
4/26/2011,-0.548753879,0.990833583,-0.728029112,-0.72128788,1.860658187,4.569176903,6.660869142,9.580378891,74.50329888
4/25/2011,0.001320395,1.059409066,-0.943361096,-0.679746578,2.007797329,4.73109424,6.640449561,9.524213695,74.52311168
4/21/2011,0.751237447,0.376600834,-0.970999402,-0.590285842,2.134546999,4.879509934,6.617228199,9.466531112,74.54277643
4/20/2011,-0.806661113,-0.696952302,-0.838696087,-0.457789584,2.241194002,5.013826308,6.591154895,9.407345842,74.56229461
4/19/2011,-0.635060554,-1.176391884,-0.582865399,-0.293390475,2.328025145,5.133445685,6.562179489,9.346672584,74.5816677
4/18/2011,0.032906643,-0.961791187,-0.243205267,-0.109539557,2.395327236,5.237770387,6.530251821,9.284526036,74.60089718
4/15/2011,0.598819188,-0.344680823,0.124444532,0.081312129,2.443387079,5.326202739,6.49532173,9.220920897,74.61998453
4/14/2011,0.704757226,0.352646573,0.460246534,0.266713541,2.472403144,5.398226048,6.457346409,9.155871867,74.63893123
4/13/2011,-0.119631368,0.864598194,0.704363274,0.434213637,2.482180619,5.453687493,6.416312459,9.089393644,74.65773876
4/12/2011,-0.51863427,1.152380554,0.796957287,0.571361376,2.472265669,5.492685923,6.372213837,9.021500928,74.6764086
4/11/2011,-0.58595026,1.173994543,0.695130187,0.666980481,2.442243144,5.515404055,6.325044495,8.952208417,74.69494223
4/8/2011,0.600899751,0.813428278,0.430349838,0.715528884,2.392371332,5.522035586,6.27479839,8.88153081,74.71334113
4/7/2011,-0.656958719,0.388330867,0.077462923,0.714862193,2.323743405,5.512849876,6.221476004,8.809482807,74.73160678
4/6/2011,0.750382726,-0.185479865,-0.282073938,0.663300568,2.23738859,5.488415574,6.165107279,8.736079106,74.74974067
4/5/2011,-0.870361406,-0.70615048,-0.566804127,0.559146521,2.134271578,5.449363602,6.10574207,8.661334406,74.76774427
4/4/2011,-0.850393603,-0.782457708,-0.695271025,0.400702563,2.015357057,5.396321536,6.043433578,8.585263407,74.78561905
4/1/2011,1.138644343,-0.253264547,-0.610753605,0.188651674,1.881609717,5.329916953,5.978235005,8.507880807,74.80336651
3/31/2011,-0.132465026,0.289576171,-0.35769484,-0.064579673,1.733994247,5.250777428,5.910199551,8.429201305,74.82098813
3/30/2011,-1.35928382,0.498007081,-0.019247897,-0.335298059,1.573475337,5.159530539,5.839380418,8.349239601,74.83848537
3/29/2011,-0.329551977,0.257160655,0.302460594,-0.597588447,1.401017676,5.05680386,5.765830807,8.268010393,74.85585973
3/28/2011,1.438952904,-0.147158051,0.518367176,-0.826357501,1.217585953,4.943224969,5.689603919,8.18552838,74.87311268
3/25/2011,1.409321742,-0.385327617,0.560240328,-1.002035535,1.024144859,4.819421441,5.610752956,8.101808261,74.8902457
3/24/2011,-0.503945618,-0.316463145,0.383640288,-1.112937166,0.821659081,4.686020853,5.529331118,8.016864736,74.90726028
3/23/2011,-1.186600621,0.08337033,0.026016757,-1.142074851,0.61109331,4.543650781,5.445391608,7.930712503,74.92415789
3/22/2011,-0.727541094,0.577163844,-0.317265251,-1.070497688,0.393333623,4.392938802,5.358987626,7.843366261,74.94094002
3/21/2011,0.791847819,0.508554415,-0.44753879,-0.881936077,0.169078494,4.23451249,5.270172374,7.754840709,74.95760814
